,Text,Part,Document,Order,Sentence,Start,End,Annotator,Tag,Component,Speech,Speaker,SpeakerType,Set,Date,Year,Name,MainTag,NewBegin,NewEnd,idClip
6596,"PALIN: So that people there can understand how the average working class family is viewing bureaucracy in the federal government and Congress, and the inaction of Congress.Just everyday, working-class Americans saying, you know, government, just get out of my way.",130,34_2008,0,0,70010,70275,,"{""O"": 3, ""Premise"": 44}",Premise," So that people there can understand how the average working class family is viewing bureaucracy in the federal government and Congress, and the inaction of Congress.Just everyday, working-class Americans saying, you know, government, just get out of my way.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4103.4,4119.68,NOT_FOUND
6597,"If you're going to do any harm and mandate more things on me and take more of my money and income tax and business taxes, you're going to have a choice in just a few weeks here on either supporting a ticket that wants to create jobs and bolster our economy and win the war or you're going to be supporting a ticket that wants to increase taxes, which ultimately kills jobs, and is going to hurt our economy.",130,34_2008,1,1,70275,70683,,"{""Premise"": 26, ""O"": 60}",O,"If you're going to do any harm and mandate more things on me and take more of my money and income tax and business taxes, you're going to have a choice in just a few weeks here on either supporting a ticket that wants to create jobs and bolster our economy and win the war or you're going to be supporting a ticket that wants to increase taxes, which ultimately kills jobs, and is going to hurt our economy.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4119.68,4143.84,NOT_FOUND
6598,BIDEN: Can I respond?,131,34_2008,0,0,70685,70707,,"{""O"": 6}",O, Can I respond?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4143.84,4145.32,NOT_FOUND
6599,"Look, all you've got to do is go down Union Street with me in Wilmington or go to Katie's Restaurant or walk into Home Depot with me where I spend a lot of time and you ask anybody in there whether or not the economic and foreign policy of this administration has made them better off in the last eight years.",131,34_2008,1,1,70707,71017,,"{""O"": 3, ""Premise"": 62}",Premise,"Look, all you've got to do is go down Union Street with me in Wilmington or go to Katie's Restaurant or walk into Home Depot with me where I spend a lot of time and you ask anybody in there whether or not the economic and foreign policy of this administration has made them better off in the last eight years.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4145.32,4160.24,NOT_FOUND
6600,And then ask them whether there's a single major initiative that John McCain differs with the president on.,131,34_2008,2,2,71017,71125,,"{""Premise"": 19, ""O"": 1}",Premise,And then ask them whether there's a single major initiative that John McCain differs with the president on.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4160.24,4166.08,NOT_FOUND
6601,"On taxes, on Iraq, on Afghanistan, on the whole question of how to help education, on the dealing with health care.Look, the people in my neighborhood, they get it.",131,34_2008,3,3,71125,71290,,"{""Premise"": 35, ""O"": 1}",Premise,"On taxes, on Iraq, on Afghanistan, on the whole question of how to help education, on the dealing with health care.Look, the people in my neighborhood, they get it.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4166.08,4176.36,NOT_FOUND
6602,They get it.,131,34_2008,4,4,71290,71303,,"{""Premise"": 3, ""O"": 1}",Premise,They get it.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4176.36,4177.52,NOT_FOUND
6603,They know they've been getting the short end of the stick.,131,34_2008,5,5,71303,71362,,"{""Premise"": 12, ""O"": 1}",Premise,They know they've been getting the short end of the stick.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4177.52,4180.84,NOT_FOUND
6604,"So walk with me in my neighborhood, go back to my old neighborhood in Claymont, an old steel town or go up to Scranton with me.",131,34_2008,6,6,71362,71490,,"{""Premise"": 28, ""O"": 1}",Premise,"So walk with me in my neighborhood, go back to my old neighborhood in Claymont, an old steel town or go up to Scranton with me.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4180.84,4187.2,NOT_FOUND
6605,These people know the middle class has gotten the short end.,131,34_2008,7,7,71490,71551,,"{""Premise"": 11, ""O"": 1}",Premise,These people know the middle class has gotten the short end.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4187.2,4190.92,NOT_FOUND
6606,The wealthy have done very well.,131,34_2008,8,8,71551,71584,,"{""Premise"": 6, ""O"": 1}",Premise,The wealthy have done very well.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4190.92,4192.8,NOT_FOUND
6607,Corporate America has been rewarded.,131,34_2008,9,9,71584,71621,,"{""Premise"": 5, ""O"": 1}",Premise,Corporate America has been rewarded.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4192.8,4194.48,NOT_FOUND
6608,It's time we change it.,131,34_2008,10,10,71621,71645,,"{""Claim"": 6, ""O"": 1}",Claim,It's time we change it.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4194.48,4195.96,NOT_FOUND
6609,Barack Obama will change it.,131,34_2008,11,11,71645,71674,,"{""Claim"": 5, ""O"": 1}",Claim,Barack Obama will change it.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4195.96,4197.72,NOT_FOUND
6610,"PALIN: Say it ain't so, Joe, there you go again pointing backwards again.",133,34_2008,0,0,71694,71768,,"{""O"": 3, ""Claim"": 15}",Claim," Say it ain't so, Joe, there you go again pointing backwards again.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4198.2,4202.72,NOT_FOUND
6611,You prefaced your whole comment with the Bush administration.,133,34_2008,1,1,71768,71830,,"{""Premise"": 9, ""O"": 1}",Premise,You prefaced your whole comment with the Bush administration.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4202.72,4205.92,NOT_FOUND
6612,"Now doggone it, let's look ahead and tell Americans what we have to plan to do for them in the future.",133,34_2008,2,2,71830,71933,,"{""Claim"": 23, ""O"": 1}",Claim,"Now doggone it, let's look ahead and tell Americans what we have to plan to do for them in the future.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4205.92,4211.88,NOT_FOUND
6613,You mentioned education and I'm glad that you did.,133,34_2008,3,3,71933,71984,,"{""O"": 11}",O,You mentioned education and I'm glad that you did.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4211.88,4214.24,NOT_FOUND
6614,"I know education you are passionate about with your wife being a teacher for 30 years, and god bless her.",133,34_2008,4,4,71984,72090,,"{""Claim"": 7, ""Premise"": 9, ""O"": 6}",Premise,"I know education you are passionate about with your wife being a teacher for 30 years, and god bless her.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4214.24,4218.72,NOT_FOUND
6615,"Her reward is in heaven, right?",133,34_2008,5,5,72090,72122,,"{""O"": 8}",O,"Her reward is in heaven, right?",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4218.72,4220.56,NOT_FOUND
6616,"I say, too, with education, America needs to be putting a lot more focus on that and our schools have got to be really ramped up in terms of the funding that they are deserving.",133,34_2008,6,6,72122,72300,,"{""Claim"": 38, ""O"": 1}",Claim,"I say, too, with education, America needs to be putting a lot more focus on that and our schools have got to be really ramped up in terms of the funding that they are deserving.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4220.56,4230.84,NOT_FOUND
6617,Teachers needed to be paid more.,133,34_2008,7,7,72300,72333,,"{""Claim"": 6, ""O"": 1}",Claim,Teachers needed to be paid more.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4230.84,4232.92,NOT_FOUND
6618,I come from a house full of school teachers.,133,34_2008,8,8,72333,72378,,"{""Premise"": 9, ""O"": 1}",Premise,I come from a house full of school teachers.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4232.92,4235.92,NOT_FOUND
6619,"My grandma was, my dad who is in the audience today, he's a schoolteacher, had been for many years.",133,34_2008,9,9,72378,72478,,"{""Premise"": 22, ""O"": 2}",Premise,"My grandma was, my dad who is in the audience today, he's a schoolteacher, had been for many years.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4235.92,4240.52,NOT_FOUND
6620,"My brother, who I think is the best schoolteacher in the year, and here's a shout-out to all those third graders at Gladys Wood Elementary School, you get extra credit for watching this debate.Education in America has been in some sense in some of our states just accepted to be a little bit lax, and we have got to increase the standards.",133,34_2008,10,10,72478,72818,,"{""O"": 40, ""Premise"": 21, ""Claim"": 7}",O,"My brother, who I think is the best schoolteacher in the year, and here's a shout-out to all those third graders at Gladys Wood Elementary School, you get extra credit for watching this debate.Education in America has been in some sense in some of our states just accepted to be a little bit lax, and we have got to increase the standards.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4240.52,4258.2,NOT_FOUND
6621,No Child Left Behind was implemented.,133,34_2008,11,11,72818,72856,,"{""Premise"": 6, ""O"": 1}",Premise,No Child Left Behind was implemented.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4258.2,4261.32,NOT_FOUND
6622,It's not doing the job though.,133,34_2008,12,12,72856,72887,,"{""Premise"": 7, ""O"": 1}",Premise,It's not doing the job though.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4261.32,4263.48,NOT_FOUND
6623,We need flexibility in No Child Left Behind.,133,34_2008,13,13,72887,72932,,"{""Claim"": 8, ""O"": 1}",Claim,We need flexibility in No Child Left Behind.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4263.48,4266.44,NOT_FOUND
6624,We need to put more of an emphasis on the profession of teaching.,133,34_2008,14,14,72932,72998,,"{""Claim"": 13, ""O"": 1}",Claim,We need to put more of an emphasis on the profession of teaching.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4266.44,4270.6,NOT_FOUND
6625,"We need to make sure that education in either one of our agendas, I think, absolute top of the line.",133,34_2008,15,15,72998,73099,,"{""Claim"": 22, ""O"": 1}",Claim,"We need to make sure that education in either one of our agendas, I think, absolute top of the line.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4270.6,4276.84,NOT_FOUND
6626,"My kids as public school participants right now, it's near and dear to my heart.",133,34_2008,16,16,73099,73180,,"{""Premise"": 8, ""O"": 2, ""Claim"": 8}",Premise,"My kids as public school participants right now, it's near and dear to my heart.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4276.84,4281.12,NOT_FOUND
6627,"I'm very, very concerned about where we're going with education and we have got to ramp it up and put more attention in that arena.",133,34_2008,17,17,73180,73312,,"{""Premise"": 13, ""O"": 2, ""Claim"": 14}",Claim,"I'm very, very concerned about where we're going with education and we have got to ramp it up and put more attention in that arena.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4281.12,4288.08,NOT_FOUND
6628,"PALIN: In my comment there, it was a lame attempt at a joke and yours was a lame attempt at a joke, too, I guess, because nobody got it.",135,34_2008,0,0,73748,73885,,"{""O"": 9, ""Claim"": 22, ""Premise"": 4}",Claim," In my comment there, it was a lame attempt at a joke and yours was a lame attempt at a joke, too, I guess, because nobody got it.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4310.64,4316.92,NOT_FOUND
6629,Of course we know what a vice president does.,135,34_2008,1,1,73885,73931,,"{""Claim"": 9, ""O"": 1}",Claim,Of course we know what a vice president does.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4316.92,4320.04,NOT_FOUND
6630,BIDEN: They didn't get yours or mine?,136,34_2008,0,0,73932,73970,,"{""O"": 10}",O, They didn't get yours or mine?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4320.04,4321.36,NOT_FOUND
6631,Which one didn't they get?,136,34_2008,1,1,73970,73997,,"{""O"": 7}",O,Which one didn't they get?,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4321.36,4322.8,NOT_FOUND
6632,"PALIN: No, no.",137,34_2008,0,0,73998,74013,,"{""O"": 6}",O," No, no.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4322.8,4325.28,NOT_FOUND
6633,"Of course, we know what a vice president does.",137,34_2008,1,1,74013,74060,,"{""Claim"": 10, ""O"": 1}",Claim,"Of course, we know what a vice president does.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4325.28,4328.16,NOT_FOUND
6634,And that's not only to preside over the Senate and will take that position very seriously also.,137,34_2008,2,2,74060,74156,,"{""Premise"": 18, ""O"": 1}",Premise,And that's not only to preside over the Senate and will take that position very seriously also.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4328.16,4333.32,NOT_FOUND
6635,I'm thankful that the Constitution would allow a bit more authority given to the vice president also if that vice president so chose to exert it in working with the Senate and making sure that we are supportive of the president's policies and making sure too that our president understands what our strengths are.,137,34_2008,3,3,74156,74470,,"{""O"": 57}",O,I'm thankful that the Constitution would allow a bit more authority given to the vice president also if that vice president so chose to exert it in working with the Senate and making sure that we are supportive of the president's policies and making sure too that our president understands what our strengths are.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4333.32,4350.12,NOT_FOUND
6636,"John McCain and I have had good conversations about where I would lead with his agenda, and that is energy independence in America and reform of government over all, and then working with families of children with special needs.",137,34_2008,4,4,74470,74699,,"{""O"": 42}",O,"John McCain and I have had good conversations about where I would lead with his agenda, and that is energy independence in America and reform of government over all, and then working with families of children with special needs.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4350.12,4365.12,NOT_FOUND
6637,That's near and dear to my heart also.,137,34_2008,5,5,74699,74738,,"{""O"": 10}",O,That's near and dear to my heart also.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4365.12,4366.6,NOT_FOUND
6638,"And in those arenas, John McCain has already tapped me and said, that's where I want you, I want you to lead.",137,34_2008,6,6,74738,74848,,"{""O"": 27}",O,"And in those arenas, John McCain has already tapped me and said, that's where I want you, I want you to lead.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4366.6,4371.72,NOT_FOUND
6639,"And I said, I can't wait to get there and go to work with you.",137,34_2008,7,7,74848,74911,,"{""O"": 18}",O,"And I said, I can't wait to get there and go to work with you.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4371.72,4374.48,NOT_FOUND
6640,"BIDEN: Gwen, I hope we'll get back to education because I don't know any government program that John is supporting, not early education, more money for it.",139,34_2008,0,0,74929,75086,,"{""O"": 14, ""Claim"": 20}",Claim," Gwen, I hope we'll get back to education because I don't know any government program that John is supporting, not early education, more money for it.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4375.76,4383.44,NOT_FOUND
6641,"The reason No Child Left Behind was left behind was the money was left behind, we didn't fund it.",139,34_2008,1,1,75086,75184,,"{""Claim"": 21, ""O"": 1}",Claim,"The reason No Child Left Behind was left behind was the money was left behind, we didn't fund it.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4383.44,4388.28,NOT_FOUND
6642,"But we can get back to that I assume.With regard to the role of vice president, I had a long talk, as I'm sure the governor did with her principal, in my case with Barack.",139,34_2008,2,2,75184,75356,,"{""Claim"": 9, ""O"": 31}",O,"But we can get back to that I assume.With regard to the role of vice president, I had a long talk, as I'm sure the governor did with her principal, in my case with Barack.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,4388.28,4398.72,NOT_FOUND
6643,And let me tell you what Barack asked me to do.,139,34_2008,3,3,75356,75404,,"{""O"": 12}",O,And let me tell you what Barack asked me to do.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,O,4398.72,4401.24,NOT_FOUND
6644,I have a history of getting things done in the United States Senate.,139,34_2008,4,4,75404,75473,,"{""Claim"": 13, ""O"": 1}",Claim,I have a history of getting things done in the United States Senate.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4401.24,4404.88,NOT_FOUND
6645,John McCain would acknowledge that.,139,34_2008,5,5,75473,75509,,"{""Premise"": 5, ""O"": 1}",Premise,John McCain would acknowledge that.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4404.88,4406.56,NOT_FOUND
6646,My record shows that on controversial issues.,139,34_2008,6,6,75509,75555,,"{""Premise"": 7, ""O"": 1}",Premise,My record shows that on controversial issues.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4406.56,4409.44,NOT_FOUND
6647,I would be the point person for the legislative initiatives in the United States Congress for our administration.,139,34_2008,7,7,75555,75669,,"{""Claim"": 18, ""O"": 1}",Claim,I would be the point person for the legislative initiatives in the United States Congress for our administration.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4409.44,4415.36,NOT_FOUND
6648,"I would also, when asked if I wanted a portfolio, my response was, no.",139,34_2008,8,8,75669,75740,,"{""Claim"": 17, ""O"": 1}",Claim,"I would also, when asked if I wanted a portfolio, my response was, no.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4415.36,4420.2,NOT_FOUND
6649,But Barack Obama indicated to me he wanted me with him to help him govern.,139,34_2008,9,9,75740,75815,,"{""Premise"": 15, ""O"": 1}",Premise,But Barack Obama indicated to me he wanted me with him to help him govern.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4420.2,4424.4,NOT_FOUND
6650,"So every major decision he'll be making, I'll be sitting in the room to give him my best advice.",139,34_2008,10,10,75815,75912,,"{""Claim"": 22, ""O"": 1}",Claim,"So every major decision he'll be making, I'll be sitting in the room to give him my best advice.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4424.4,4429.32,NOT_FOUND
6651,"He's president, not me, I'll give my best advice.",139,34_2008,11,11,75912,75962,,"{""Claim"": 13, ""O"": 1}",Claim,"He's president, not me, I'll give my best advice.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4429.32,4432.4,NOT_FOUND
6652,"And one of the things he said early on when he was choosing, he said he picked someone who had an independent judgment and wouldn't be afraid to tell him if he disagreed.",139,34_2008,12,12,75962,76133,,"{""Premise"": 35, ""O"": 1}",Premise,"And one of the things he said early on when he was choosing, he said he picked someone who had an independent judgment and wouldn't be afraid to tell him if he disagreed.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4432.4,4439.76,NOT_FOUND
6653,"That is sort of my reputation, as you know.",139,34_2008,13,13,76133,76177,,"{""Claim"": 10, ""O"": 1}",Claim,"That is sort of my reputation, as you know.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4439.76,4442.28,NOT_FOUND
6654,"So I look forward to working with Barack and playing a very constructive role in his presidency, bringing about the kind of change this country needs.",139,34_2008,14,14,76177,76328,,"{""Claim"": 27, ""O"": 1}",Claim,"So I look forward to working with Barack and playing a very constructive role in his presidency, bringing about the kind of change this country needs.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4442.28,4453.72,NOT_FOUND
6655,"PALIN: Well, our founding fathers were very wise there in allowing through the Constitution much flexibility there in the Office of the Vice President.",141,34_2008,0,0,76658,76810,,"{""O"": 3, ""Claim"": 24}",Claim," Well, our founding fathers were very wise there in allowing through the Constitution much flexibility there in the Office of the Vice President.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4469.2,4477.16,NOT_FOUND
6656,And we will do what is best for the American people in tapping into that position and ushering in an agenda that is supportive and cooperative with the president's agenda in that position.,141,34_2008,1,1,76810,76999,,"{""Claim"": 34, ""O"": 1}",Claim,And we will do what is best for the American people in tapping into that position and ushering in an agenda that is supportive and cooperative with the president's agenda in that position.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4477.16,4488.32,NOT_FOUND
6657,"Yeah, so I do agree with him that we have a lot of flexibility in there, and we'll do what we have to do to administer very appropriately the plans that are needed for this nation.And it is my executive experience that is partly to be attributed to my pick as V.P.",141,34_2008,2,2,76999,77264,,"{""O"": 4, ""Claim"": 35, ""Premise"": 17}",Claim,"Yeah, so I do agree with him that we have a lot of flexibility in there, and we'll do what we have to do to administer very appropriately the plans that are needed for this nation.And it is my executive experience that is partly to be attributed to my pick as V.P.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4488.32,4506.52,NOT_FOUND
6658,"with McCain, not only as a governor, but earlier on as a mayor, as an oil and gas regulator, as a business owner.",141,34_2008,3,3,77264,77378,,"{""Premise"": 27, ""O"": 1}",Premise,"with McCain, not only as a governor, but earlier on as a mayor, as an oil and gas regulator, as a business owner.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4506.52,4514.04,NOT_FOUND
6659,It is those years of experience on an executive level that will be put to good use in the White House also.,141,34_2008,4,4,77378,77486,,"{""Premise"": 22, ""O"": 1}",Premise,It is those years of experience on an executive level that will be put to good use in the White House also.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4514.04,4520.0,NOT_FOUND
6660,BIDEN: Vice President Cheney has been the most dangerous vice president we've had probably in American history.,143,34_2008,0,0,77559,77671,,"{""O"": 3, ""Claim"": 17}",Claim, Vice President Cheney has been the most dangerous vice president we've had probably in American history.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4522.56,4530.2,NOT_FOUND
6661,"The idea he doesn't realize that Article I of the Constitution defines the role of the vice president of the United States, that's the Executive Branch.",143,34_2008,1,1,77671,77824,,"{""Premise"": 29, ""O"": 1}",Premise,"The idea he doesn't realize that Article I of the Constitution defines the role of the vice president of the United States, that's the Executive Branch.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4530.2,4537.36,NOT_FOUND
6662,He works in the Executive Branch.,143,34_2008,2,2,77824,77858,,"{""Premise"": 6, ""O"": 1}",Premise,He works in the Executive Branch.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4537.36,4539.0,NOT_FOUND
6663,He should understand that.,143,34_2008,3,3,77858,77885,,"{""Claim"": 4, ""O"": 1}",Claim,He should understand that.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4539.0,4540.48,NOT_FOUND
6664,"Everyone should understand that.And the primary role of the vice president of the United States of America is to support the president of the United States of America, give that president his or her best judgment when sought, and as vice president, to preside over the Senate, only in a time when in fact there's a tie vote.",143,34_2008,4,4,77885,78210,,"{""Claim"": 3, ""Premise"": 58, ""O"": 3}",Premise,"Everyone should understand that.And the primary role of the vice president of the United States of America is to support the president of the United States of America, give that president his or her best judgment when sought, and as vice president, to preside over the Senate, only in a time when in fact there's a tie vote.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Mixed,4540.48,4559.24,NOT_FOUND
6665,The Constitution is explicit.,143,34_2008,5,5,78210,78240,,"{""Claim"": 4, ""O"": 1}",Claim,The Constitution is explicit.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4559.24,4561.08,NOT_FOUND
6666,"The only authority the vice president has from the legislative standpoint is the vote, only when there is a tie vote.",143,34_2008,6,6,78240,78358,,"{""Premise"": 22, ""O"": 1}",Premise,"The only authority the vice president has from the legislative standpoint is the vote, only when there is a tie vote.",BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4561.08,4568.2,NOT_FOUND
6667,He has no authority relative to the Congress.,143,34_2008,7,7,78358,78404,,"{""Premise"": 8, ""O"": 1}",Premise,He has no authority relative to the Congress.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4568.2,4570.4,NOT_FOUND
6668,The idea he's part of the Legislative Branch is a bizarre notion invented by Cheney to aggrandize the power of a unitary executive and look where it has gotten us.,143,34_2008,8,8,78404,78568,,"{""Claim"": 30, ""O"": 2}",Claim,The idea he's part of the Legislative Branch is a bizarre notion invented by Cheney to aggrandize the power of a unitary executive and look where it has gotten us.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Claim,4570.4,4580.2,NOT_FOUND
6669,It has been very dangerous.,143,34_2008,9,9,78568,78596,,"{""Premise"": 5, ""O"": 1}",Premise,It has been very dangerous.,BIDEN,Candidate,TRAIN,02 Oct 2008,2008,Joseph(Joe) R. Biden,Premise,4580.2,4582.2,NOT_FOUND
6670,"PALIN: My experience as an executive will be put to good use as a mayor and business owner and oil and gas regulator and then as governor of a huge state, a huge energy-producing state that is accounting for much progress towards getting our nation energy independence and that's extremely important.But it wasn't just that experience tapped into, it was my connection to the heartland of America.",145,34_2008,0,0,78977,79375,,"{""O"": 4, ""Claim"": 30, ""Premise"": 39}",Premise," My experience as an executive will be put to good use as a mayor and business owner and oil and gas regulator and then as governor of a huge state, a huge energy-producing state that is accounting for much progress towards getting our nation energy independence and that's extremely important.But it wasn't just that experience tapped into, it was my connection to the heartland of America.",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Mixed,4601.4,4624.28,NOT_FOUND
6671,"Being a mom, being one who is very concerned about a son in the war, about a special needs child, about kids heading off to college, how are we going to pay those tuition bills?",145,34_2008,1,1,79375,79553,,"{""Premise"": 36, ""O"": 4}",Premise,"Being a mom, being one who is very concerned about a son in the war, about a special needs child, about kids heading off to college, how are we going to pay those tuition bills?",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4624.28,4635.28,NOT_FOUND
6672,"About times and Todd and our marriage in our past where we didn't have health insurance and we know what other Americans are going through as they sit around the kitchen table and try to figure out, how are they going to pay out-of-pocket for health care?",145,34_2008,2,2,79553,79809,,"{""O"": 19, ""Premise"": 31}",Premise,"About times and Todd and our marriage in our past where we didn't have health insurance and we know what other Americans are going through as they sit around the kitchen table and try to figure out, how are they going to pay out-of-pocket for health care?",PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4635.28,4648.68,NOT_FOUND
6673,We've been there also so that connection was important.,145,34_2008,3,3,79809,79865,,"{""Premise"": 10, ""O"": 1}",Premise,We've been there also so that connection was important.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Premise,4648.68,4651.36,NOT_FOUND
6674,But even more important is that worldview that I share with John McCain.,145,34_2008,4,4,79865,79938,,"{""Claim"": 13, ""O"": 1}",Claim,But even more important is that worldview that I share with John McCain.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,Claim,4651.36,4655.68,NOT_FOUND
6675,That worldview that says that America is a nation of exceptionalism.,145,34_2008,5,5,79938,80007,,"{""O"": 12}",O,That worldview that says that America is a nation of exceptionalism.,PALIN,Candidate,TRAIN,02 Oct 2008,2008,Sarah L. Palin,O,4655.68,4660.48,NOT_FOUND
